,Name,Value,Overall_rating,Statistical_rating,Short_name
335,P. Schwegler,4900000.0,75,59.15999999999999,P. Schwegler
336,P. Gulácsi,6000000.0,76,45.02424242424243,P. Gulácsi
337,R. Fährmann,25000000.0,84,36.9,R. Fährmann
338,R. Khedira,2000000.0,70,30.939999999999998,R. Khedira
339,R. Framberger,750000.0,65,97.46666666666665,R. Framberger
340,R. Guerreiro,24000000.0,81,110.64166666666665,R. Guerreiro
341,R. Bobadilla,10000000.0,78,49.111111111111114,R. Bobadilla
342,R. Adler,7000000.0,79,-20.22105263157895,R. Adler
343,R. Rodríguez,18500000.0,81,95.90833333333335,R. Rodríguez
344,R. Bazoer,10000000.0,75,39.38333333333333,R. Bazoer
345,R. Bauer,7000000.0,75,133.73333333333332,R. Bauer
346,R. Leipertz,3100000.0,71,2.266666666666666,R. Leipertz
347,R. Lewandowski,92000000.0,91,113.12727272727273,R. Lewandowski
348,R. Hilbert,3100000.0,74,153.9714285714286,R. Hilbert
349,R. Knoche,7000000.0,75,88.10434782608695,R. Knoche
350,R. Quaison,7500000.0,74,29.981818181818177,R. Quaison
351,R. Brégerie,4200000.0,74,70.4,R. Brégerie
352,R. Bezjak,1800000.0,70,47.599999999999994,R. Bezjak
353,R. Bürki,26000000.0,84,82.48148148148148,R. Bürki
354,R. Weidenfeller,1200000.0,77,-7.285714285714286,R. Weidenfeller
355,S. Özcan,1300000.0,66,27.46153846153846,S. Özcan
356,S. Kalou,13000000.0,80,70.48461538461538,S. Kalou
357,S. Yatabaré,900000.0,68,59.5,S. Yatabaré
358,S. Allagui,2700000.0,72,5.949999999999999,S. Allagui
359,S. Sirigu,700000.0,68,74.11999999999999,S. Sirigu
360,S. Wagner,12500000.0,79,64.27096774193548,S. Wagner
361,S. García,8000000.0,75,139.57894736842104,S. García
362,S. García,3200000.0,73,139.57894736842104,S. García
363,S. García,250000.0,59,139.57894736842104,S. García
364,S. Riether,875000.0,72,63.24000000000001,S. Riether
365,S. Kolašinac,15500000.0,80,156.128,S. Kolašinac
366,S. Jung,6000000.0,75,138.54999999999998,S. Jung
367,S. Langkamp,8000000.0,78,102.25185185185184,S. Langkamp
368,S. Rode,10500000.0,78,57.55714285714286,S. Rode
369,S. Rudy,20000000.0,81,169.575,S. Rudy
370,S. Guirassy,1700000.0,69,-8.5,S. Guirassy
371,S. Gnabry,18500000.0,79,104.51851851851852,S. Gnabry
372,S. Tarashaj,1500000.0,69,17.784615384615385,S. Tarashaj
373,S. Kagawa,26000000.0,83,45.49523809523809,S. Kagawa
374,S. Sam,5500000.0,74,83.95384615384616,S. Sam
375,S. Zoller,5000000.0,73,33.34615384615385,S. Zoller
376,S. Kurt,800000.0,63,0.0,S. Kurt
377,Sokratis,34500000.0,86,104.61538461538461,Sokratis
378,S. Kittel,3200000.0,71,39.27,S. Kittel
379,S. Bell,9500000.0,77,111.21290322580646,S. Bell
380,S. Ilsanker,5500000.0,75,122.91515151515152,S. Ilsanker
381,S. Kießling,4800000.0,76,45.559999999999995,S. Kießling
382,S. Lex,1900000.0,70,46.81538461538461,S. Lex
383,S. Zuber,7000000.0,75,143.79166666666666,S. Zuber
384,S. Serdar,1900000.0,69,72.25,S. Serdar
385,S. Bender,13500000.0,80,60.633333333333326,S. Bender
386,S. Müller,400000.0,63,238.0,S. Müller
387,S. Schipplock,1800000.0,70,27.643478260869564,S. Schipplock
388,S. Ulreich,4700000.0,75,102.0,S. Ulreich
389,T. Usami,7000000.0,74,65.83636363636363,T. Usami
390,T. Tawatha,1100000.0,69,62.65714285714285,T. Tawatha
391,T. Boyd,975000.0,67,-0.9714285714285723,T. Boyd
392,T. Petsos,875000.0,68,10.200000000000005,T. Petsos
393,T. Gebre Selassie,4800000.0,75,113.55999999999999,T. Gebre Selassie
394,T. Kehrer,4900000.0,72,129.4125,T. Kehrer
395,T. Delaney,13000000.0,78,114.8153846153846,T. Delaney
396,T. Kessler,1400000.0,71,56.23076923076923,T. Kessler
397,T. Müller,47500000.0,86,65.42068965517241,T. Müller
398,T. Hazard,19500000.0,80,97.8608695652174,T. Hazard
399,T. Rieder,260000.0,60,95.88,T. Rieder
400,T. Horn,31000000.0,84,85.85,T. Horn
401,T. Werner,30500000.0,82,103.53548387096775,T. Werner
402,T. Kolodziejczak,9500000.0,77,0.0,T. Kolodziejczak
403,T. Jedvaj,10000000.0,76,102.75555555555555,T. Jedvaj
404,T. Levels,750000.0,69,102.33999999999999,T. Levels
405,T. Strobl,7500000.0,76,64.45217391304347,T. Strobl
406,T. Mickel,375000.0,65,-136.0,T. Mickel
407,T. Starke,425000.0,72,132.6,T. Starke
408,T. Jantschke,7000000.0,76,93.19090909090909,T. Jantschke
409,U. Garcia,1100000.0,67,74.79999999999998,U. Garcia
410,V. Stocker,8000000.0,76,80.0,V. Stocker
411,V. Ibišević,12000000.0,80,71.71875,V. Ibišević
412,V. Osimhen,1100000.0,65,-1.7000000000000015,V. Osimhen
413,V. Grifo,11500000.0,77,135.88666666666668,V. Grifo
414,V. Darida,14500000.0,79,90.712,V. Darida
415,V. Yurchenko,1000000.0,67,79.33333333333333,V. Yurchenko
416,W. McKennie,925000.0,64,0.0,W. McKennie
417,W. Orban,13500000.0,79,128.71428571428572,W. Orban
418,W. Kamavuaka,750000.0,67,51.425,W. Kamavuaka
419,Y. Sommer,21000000.0,83,42.4,Y. Sommer
420,Y. Gerhardt,7500000.0,75,82.48148148148148,Y. Gerhardt
421,Y. Konoplyanka,13000000.0,79,39.6,Y. Konoplyanka
422,Y. Mutō,12000000.0,77,27.557894736842105,Y. Mutō
423,Y. Mallı,15500000.0,79,102.31875,Y. Mallı
424,Y. Poulsen,11000000.0,76,43.37931034482759,Y. Poulsen
425,Z. Junuzović,12000000.0,79,144.61333333333332,Z. Junuzović
426,A. Szalai,6500000.0,75,38.945454545454545,A. Szalai
427,C. Söyüncü,8000000.0,74,74.23333333333332,C. Söyüncü
428,O. Toprak,24500000.0,83,76.29599999999999,O. Toprak
429,O. Nyland,3600000.0,73,-35.416666666666664,O. Nyland
430,L. Piszczek,14500000.0,83,104.58400000000002,L. Piszczek
