,Name,Value,Overall_rating,Statistical_rating,Short_name
384,R. Vercoutre,525000.0,76,8.941176470588236,R. Vercoutre
385,S. Diallo,2100000.0,70,70.43571428571428,S. Diallo
386,S. Prcić,4400000.0,73,59.28,S. Prcić
387,S. Khaoui,2400000.0,70,28.288888888888895,S. Khaoui
388,S. Aurier,19000000.0,81,128.16363636363636,S. Aurier
389,S. N'Guessan,925000.0,66,48.97777777777778,S. N'Guessan
390,S. Sy,350000.0,62,114.0,S. Sy
391,S. Falette,7000000.0,75,96.73714285714284,S. Falette
392,S. Privat,6000000.0,74,11.4,S. Privat
393,S. Camara,550000.0,69,35.69285714285714,S. Camara
394,S. Yago,2600000.0,71,111.58181818181816,S. Yago
395,S. Mounié,11000000.0,76,36.26285714285714,S. Mounié
396,S. Moreira,2800000.0,71,94.21379310344828,S. Moreira
397,S. Sunzu,2200000.0,71,57.0,S. Sunzu
398,S. Ruffier,24500000.0,85,81.14838709677419,S. Ruffier
399,S. Sessègnon,3900000.0,75,84.16296296296296,S. Sessègnon
400,S. Ben Youssef,2800000.0,72,120.70588235294117,S. Ben Youssef
401,S. Marveaux,6000000.0,75,96.425,S. Marveaux
402,S. Corchia,12000000.0,79,173.5,S. Corchia
403,T. Motta,5500000.0,81,54.846666666666664,T. Motta
404,T. Giresse,600000.0,70,50.86153846153846,T. Giresse
405,T. Vion,900000.0,66,24.261538461538464,T. Vion
406,T. Bifouma,7500000.0,74,59.98571428571429,T. Bifouma
407,T. Didillon,3900000.0,72,42.393750000000004,T. Didillon
408,T. Lemar,38500000.0,83,168.98823529411763,T. Lemar
409,T. Mangani,9500000.0,78,160.2705882352941,T. Mangani
410,T. Meunier,18500000.0,81,119.00909090909092,T. Meunier
411,T. Touré,5000000.0,73,86.13333333333333,T. Touré
412,T. Pellenard,2000000.0,70,77.9,T. Pellenard
413,T. Badila,425000.0,63,144.54615384615383,T. Badila
414,T. Hubočan,2700000.0,73,104.93846153846154,T. Hubočan
415,V. Eysseric,12500000.0,78,92.37931034482759,V. Eysseric
416,V. Rongier,14000000.0,78,156.53548387096774,V. Rongier
417,V. Rosier,750000.0,66,78.53333333333332,V. Rosier
418,V. Germain,16000000.0,80,70.61666666666667,V. Germain
419,V. Bessat,4900000.0,74,158.57297297297296,V. Bessat
420,V. Enyeama,6000000.0,80,44.53125,V. Enyeama
421,V. Koziello,14500000.0,78,75.43703703703703,V. Koziello
422,V. Le Goff,3700000.0,73,116.8,V. Le Goff
423,V. Manceau,4600000.0,74,121.83030303030303,V. Manceau
424,V. Marcel,1700000.0,68,58.900000000000006,V. Marcel
425,V. Marchetti,1500000.0,68,78.23529411764706,V. Marchetti
426,V. Muratori,800000.0,69,186.8705882352941,V. Muratori
427,V. Pajot,6000000.0,74,102.96190476190475,V. Pajot
428,V. Rüfli,1300000.0,70,172.0,V. Rüfli
429,V. Thill,900000.0,64,-57.0,V. Thill
430,V. Jovanović,7500000.0,74,89.77499999999999,V. Jovanović
431,W. Mesloub,1600000.0,71,60.07619047619048,W. Mesloub
432,W. Benítez,2400000.0,71,76.0,W. Benítez
433,W. Lautoa,2400000.0,72,120.15238095238097,W. Lautoa
434,W. Saïd,1600000.0,69,44.536,W. Saïd
435,W. Moimbé,825000.0,69,32.3,W. Moimbé
436,W. Rémy,1900000.0,70,81.82666666666665,W. Rémy
437,W. Vainqueur,10000000.0,79,152.5241379310345,W. Vainqueur
438,W. Cyprien,18500000.0,79,114.39310344827587,W. Cyprien
439,Y. Bammou,2900000.0,71,47.975,Y. Bammou
